VideoID,Video,ClassID
731,Chris_Benoit_waving_goodbye_wave_u_nm_np1_fr_med_1.avi,10
732,DONNIE_DARKO_wave_u_nm_np1_fr_goo_9.avi,10
733,DONNIE_DARKO_wave_u_nm_np1_le_goo_8.avi,10
734,EVOLUTION_wave_u_cm_np1_fr_med_4.avi,10
735,EVOLUTION_wave_u_nm_np1_fr_med_18.avi,10
736,EVOLUTION_wave_u_nm_np1_le_med_3.avi,10
737,Eurotrip_wave_u_nm_np1_fr_goo_4.avi,10
738,Gaye_waves_to_the_paparazzi_as_she_flees_New_York_after_stalking_Adam_Lambert_in_Central_Park_wave_u_cm_np1_fr_med_0.avi,10
739,Glory_wave_u_nm_np6_fr_med_33.avi,10
740,HP_PRISONER_OF_AZKABAN_wave_f_cm_np1_fr_med_12.avi,10
741,HP_PRISONER_OF_AZKABAN_wave_u_nm_np1_ri_med_39.avi,10
742,Hands_Up__Clap_Hands_And_Wave!_wave_f_cm_np1_ri_med_0.avi,10
743,Hitch_Part_1_wave_u_nm_np1_fr_goo_1.avi,10
744,IndianaJonesandTheTempleofDoom_wave_h_nm_np1_fr_med_2.avi,10
745,KUNG_FU_HUSTLE_wave_f_nm_np1_fr_med_7.avi,10
746,L_cheln_Und_Winken_wave_h_cm_np1_fr_med_0.avi,10
747,L_cheln_Und_Winken_wave_h_cm_np1_fr_med_1.avi,10
748,Miro_Klose_winkt_wave_f_cm_np1_le_med_0.avi,10
749,Newall_Green_High_Students_Waving_Goodbye_wave_u_cm_np1_fr_bad_2.avi,10
750,Newall_Green_High_Students_Waving_Goodbye_wave_u_cm_np1_fr_med_0.avi,10
751,Newall_Green_High_Students_Waving_Goodbye_wave_u_cm_np3_fr_med_1.avi,10
752,OldSchool_wave_f_cm_np1_fr_med_13.avi,10
753,OldSchool_wave_u_nm_np1_fr_med_24.avi,10
754,Pirates_5_wave_h_nm_np1_fr_med_8.avi,10
755,Poldi_beim_Spiel_Deutschland_Schweden_16_8_wave_u_cm_np1_ri_med_0.avi,10
756,Superbad_wave_f_cm_np1_fr_med_4.avi,10
757,TrumanShow_wave_f_nm_np1_fr_med_26.avi,10
758,TrumanShow_wave_u_nm_np1_fr_med_0.avi,10
759,TrumanShow_wave_u_nm_np1_fr_med_25.avi,10
760,We_Wave_-_Premiere_wave_f_cm_np2_fr_med_0.avi,10
761,WeddingCrashers_wave_u_nm_np1_fr_goo_0.avi,10
762,Wie_man_winkt!!_wave_u_cm_np1_fr_med_0.avi,10
763,eddieizzardcircle_wave_u_nm_np1_ri_med_8.avi,10
764,likebeckam_wave_u_cm_np1_fr_med_6.avi,10
765,likebeckam_wave_u_cm_np1_le_med_20.avi,10
766,prelinger_LetsBeGo1953_wave_u_cm_np10_ba_med_2.avi,10
767,prelinger_LetsBeGo1953_wave_u_cm_np10_ba_med_3.avi,10
768,prideandprejudice1_wave_f_nm_np1_ri_med_14.avi,10
769,veoh_harold_and_kumar_wave_u_nm_np1_fr_goo_5.avi,10
770,,"4	-18N3scYPX8_000034_000044.mp4"
771,,"10	-9MNrY9-iVo_000000_000010.mp4"
772,,"2	-HvpmpjL5-A_000009_000019.mp4"
773,,"4	-L7hzLXnJfA_000133_000143.mp4"
774,,"5	-OSzhjxCHPQ_000030_000040.mp4"
775,,"7	-SMyQUm1T4Y_000148_000158.mp4"
776,,"2	-UXf7RobAqI_000099_000109.mp4"
777,,"4	-bLRdIPPMZM_000026_000036.mp4"
778,,"2	-e4qEh-JE3c_000020_000030.mp4"
779,,"1	-fCA7pHxr_U_000015_000025.mp4"
780,,"0	-fhb-4hS5Po_000010_000020.mp4"
781,,"2	-hMO1loNxWc_000094_000104.mp4"
782,,"1	-l4Yob4Bn94_000002_000012.mp4"
783,,"1	-t9riuuzLKQ_000001_000011.mp4"
784,,"0	-wcxLAk3zeA_000002_000012.mp4"
785,02HKk4SR134_000063_000073.mp4,0
786,09698dUqUBM_000000_000010.mp4,1
787,0DpvxV_DtIw_000020_000030.mp4,4
788,0FF2CLMllTE_000024_000034.mp4,5
789,0FqsDYRYXWo_000012_000022.mp4,4
790,0GesW7F0eN8_000011_000021.mp4,4
791,0Hu-OgouhvY_000002_000012.mp4,1
792,0J-dYI7b9Zs_000000_000010.mp4,7
793,0WCxSStrFEg_000000_000010.mp4,4
794,0caRj9a6GVE_000002_000012.mp4,2
795,0hllvppI8sk_000000_000010.mp4,1
796,0iHz55cL8vw_000028_000038.mp4,7
797,0mwBpUpA0lg_000011_000021.mp4,7
798,0vhwiO66Tig_000017_000027.mp4,9
799,0y0TrAHeHNo_000240_000250.mp4,9
800,1C4vG-FncVs_000197_000207.mp4,4
801,1DGJKC9emww_000021_000031.mp4,9
802,1Dn_sRhm1aI_000002_000012.mp4,4
803,1GH3M-FSJFw_000000_000010.mp4,1
804,1N4Qtm-EUXQ_000000_000010.mp4,10
805,1scjpxusQx0_000145_000155.mp4,1
806,1w17lD6V6bA_000002_000012.mp4,9
807,1zmsz6AUeic_000000_000010.mp4,9
808,29Co8_hY8eo_000064_000074.mp4,4
809,2AnSiujmvNA_000016_000026.mp4,4
810,2BLN_D_hRKU_000004_000014.mp4,4
811,2Dp9T3zZ4go_000000_000010.mp4,4
812,2ETamNxsw8s_000014_000024.mp4,1
813,2JK6B4XrgiQ_000058_000068.mp4,9
814,2Jd1iOHeNPs_000097_000107.mp4,4
815,2O2SrxpJSzg_000000_000010.mp4,5
816,2cTrXDpzV74_000022_000032.mp4,1
817,2gJ6-egb2iY_000108_000118.mp4,1
818,2kcry3Pa8mA_000009_000019.mp4,1
819,2mS2nh-bfbo_000000_000010.mp4,0
820,2oTyUnJ0zPg_000015_000025.mp4,7
821,2pq_3Xtve4Y_000010_000020.mp4,3
822,2qfO-0rNxF0_000000_000010.mp4,5
823,2wkljHryyr0_000031_000041.mp4,1
824,2ye2hm72tUg_000064_000074.mp4,4
825,32LkRffU67c_000003_000013.mp4,4
826,37OB5njR75E_000017_000027.mp4,1
827,3AmMlVcLv6A_000008_000018.mp4,4
828,3DuIsz9dIVY_000051_000061.mp4,4
829,3JhismIo3TU_000004_000014.mp4,4
830,3LTNar5wlVI_000002_000012.mp4,0
831,3MfqLb0IzjE_000004_000014.mp4,5
832,3S2DSYpx2t8_000000_000010.mp4,1
833,3Uma_5bRzCg_000000_000010.mp4,1
834,3W1UC6EOWkE_000033_000043.mp4,1
835,3Xv0daZE16c_000283_000293.mp4,1
836,3Yi-WBGKwPw_000003_000013.mp4,4
837,3ZC-pXujHek_000007_000017.mp4,1
838,3ei6p3RHciQ_000003_000013.mp4,1
839,3gy0tYV40Eg_000007_000017.mp4,5
840,3j6ZxbzG7Ew_000043_000053.mp4,4
841,3uSViSsQTog_000005_000015.mp4,1
842,3uoKSH_BG5w_000026_000036.mp4,2
843,408HK6TFhHM_000210_000220.mp4,1
844,4Ptu0WGBOmk_000074_000084.mp4,1
845,4dyZSQ9yOw8_000001_000011.mp4,1
846,4iM3HXC0CkM_000004_000014.mp4,4
847,4mir-tqszc8_000000_000010.mp4,1
848,4n0WtCpGsic_000018_000028.mp4,7
849,5-abwBb_htA_000085_000095.mp4,1
850,5-nw_kGMVg4_000001_000011.mp4,1
851,57qY0VPnS0w_000723_000733.mp4,4
852,5BZeJjZXAy4_000053_000063.mp4,4
853,5DcZKIn2res_000063_000073.mp4,1
854,5EpwNEjp6l4_000059_000069.mp4,9
855,5FIs5WG-yTI_000058_000068.mp4,2
856,5G6OliSvGLw_000000_000010.mp4,8
857,5P12sBOqIfU_000032_000042.mp4,4
858,5RKKPJKFV4A_000009_000019.mp4,2
859,5Stpa1NY-Us_000027_000037.mp4,4
860,5TkgRqa6pU8_000002_000012.mp4,4
861,5Vcp3jt6DNc_000006_000016.mp4,2
862,5W7zyTyGEps_000002_000012.mp4,4
863,5ZdMTuysmr8_000000_000010.mp4,8
864,5o3Kq0DGxPY_000089_000099.mp4,4
865,5w84Bll-Q0w_000022_000032.mp4,7
866,64SPksN5pWo_000133_000143.mp4,1
867,64VWZopmRRw_000177_000187.mp4,5
868,66VWfnwQ9Eo_000033_000043.mp4,9
869,67ZoVy-J6R4_000006_000016.mp4,4
870,68FHOyWED14_000004_000014.mp4,9
871,6BS3XcTAhrs_000003_000013.mp4,1
872,6He1B0Ha34Y_000000_000010.mp4,4
873,6KO-Tx7_S8k_000000_000010.mp4,9
874,6Mb81-wDK50_000000_000010.mp4,2
875,6OcY0XYhkms_000042_000052.mp4,1
876,6POhNT1pbFQ_000222_000232.mp4,4
877,6Pm6HMUG9Kc_000000_000010.mp4,8
878,6QCPDqz84BQ_000023_000033.mp4,7
879,6SQiuHPcVX0_000013_000023.mp4,0
880,6TK5RTfpzlg_000016_000026.mp4,4
881,6YGIun5dWTU_000002_000012.mp4,4
882,6Yioq33pEyM_000008_000018.mp4,9
883,6k1whra9tV0_000004_000014.mp4,4
884,6naIjtpsSuc_000091_000101.mp4,5
885,6niTWNbMlPQ_000000_000010.mp4,4
886,6q_ijwW8WLM_000003_000013.mp4,0
887,6ra6WCLHBkk_000029_000039.mp4,0
888,73ia40AepEE_000027_000037.mp4,4
889,74hNnQCA6Xg_000000_000010.mp4,0
890,77EUTtfdmIM_000013_000023.mp4,9
891,7H2ZIl4aNr0_000026_000036.mp4,9
892,7KeULZQJSHo_000014_000024.mp4,4
893,7TlN3BFWbnY_000210_000220.mp4,9
894,7loA2rd_f94_000003_000013.mp4,5
895,7nLqhv8qh9g_000002_000012.mp4,9
896,7p5FxNLd8jc_000023_000033.mp4,1
897,7pWn3fvg4m0_000051_000061.mp4,4
898,89odGOzy3oU_000001_000011.mp4,0
899,8B42cv9CMt8_000002_000012.mp4,9
900,8PLf9JJjzBU_000002_000012.mp4,5
901,8aNcWA_UJg4_000000_000010.mp4,4
902,8lsYIFrJyl0_000005_000015.mp4,4
903,92AsNC1FiA4_000007_000017.mp4,9
904,94_mEv4Z-9Q_000007_000017.mp4,7
905,98suh64FgQI_000012_000022.mp4,2
906,9FQkjrRbRac_000003_000013.mp4,4
907,9ZECSeVCLxI_000010_000020.mp4,7
908,9a_HDQZ8nbw_000018_000028.mp4,4
909,9ldSbBPxtIg_000028_000038.mp4,1
910,9oz9dEiEF_E_000009_000019.mp4,4
911,9u6Hse2hVE0_000011_000021.mp4,2
912,9y3GlWslyZI_000064_000074.mp4,9
913,A0SsbTesO3Y_000008_000018.mp4,0
914,A1fAlhyXvYg_000151_000161.mp4,1
915,A3e1rdkQJzc_000003_000013.mp4,5
916,A5QwcbIKvYo_000004_000014.mp4,0
917,A67rN1TXHs8_000001_000011.mp4,4
918,AAiwrnEOrzI_000034_000044.mp4,9
919,ADtEwQ8jHSo_000004_000014.mp4,9
920,AHu9DhFrHA8_000004_000014.mp4,1
921,AMEwC2YPdi0_000008_000018.mp4,2
922,AU2aeVUzPWM_000024_000034.mp4,4
923,AYLb19gCdEA_000007_000017.mp4,9
924,Agt530M9WXE_000039_000049.mp4,7
925,AgxloSU8A-s_000133_000143.mp4,4
926,AhTmJ5o0si0_000003_000013.mp4,5
927,AwHRieJ7lhY_000009_000019.mp4,9
928,B322NdLL7u8_000000_000010.mp4,1
929,B3CfDR8qP4E_000004_000014.mp4,1
930,BDMBPXroJ1k_000000_000010.mp4,3
931,BDZP2xwnGvs_000000_000010.mp4,1
932,BKhmS1ccqsY_000000_000010.mp4,7
933,BKjSdyTGQk8_000065_000075.mp4,5
934,BT1n44JxeSc_000042_000052.mp4,4
935,BTBrRgMn4zw_000171_000181.mp4,1
936,BWrTyLjj5N8_000012_000022.mp4,4
937,BX06T3fspS0_000161_000171.mp4,1
938,BY911_Bk_58_000024_000034.mp4,5
939,Ba215bkAis4_000420_000430.mp4,9
940,BkPqJTKGE0I_000002_000012.mp4,4
941,BkTASs1ES8Q_000013_000023.mp4,9
942,BmbIglFmlqA_000006_000016.mp4,7
943,BmnCxqlKHr8_000020_000030.mp4,1
944,Bsp8AZHEQsU_000000_000010.mp4,0
945,BudqlCJ7TLQ_000023_000033.mp4,4
946,Bwyxi32dHbY_000010_000020.mp4,4
947,C-3NKlL169s_000040_000050.mp4,4
948,C3SEYSAXqyo_000046_000056.mp4,2
949,CFkD8z6bQvo_000056_000066.mp4,9
950,CKsv5asKMkw_000022_000032.mp4,9
951,CRZC9rBFKqg_000059_000069.mp4,4
952,CRnc01VyaU8_000014_000024.mp4,1
953,CUcbNfUlGnU_000003_000013.mp4,1
954,C_jIRT52BHI_000127_000137.mp4,9
955,CdhRh2aPyT0_000002_000012.mp4,4
956,Cet-15ygEFw_000010_000020.mp4,5
957,Cru-fzwLDMw_000070_000080.mp4,4
958,CuYkMzojm7Y_000017_000027.mp4,3
959,CvBOxEMF4-E_000120_000130.mp4,4
960,CxmVm2A1hAc_000004_000014.mp4,4
961,D1T6ghvH738_000196_000206.mp4,4
962,DAqPcPD9CRU_000012_000022.mp4,5
963,DBDxHGHqHLs_000003_000013.mp4,4
964,DIM6qZ-Bs7k_000000_000010.mp4,4
965,DOC0vEJhH68_000170_000180.mp4,4
966,DP1vUmOC-3s_000012_000022.mp4,0
967,DT8aijYqLdI_000044_000054.mp4,4
968,DTxo7lNtFro_000179_000189.mp4,1
969,DcT2i2wRX3A_000088_000098.mp4,1
970,Dd66RdMiOT8_000003_000013.mp4,2
971,DhJ7jJWs930_000001_000011.mp4,1
972,Dv0OiMV5ajU_000010_000020.mp4,7
973,DwsfXrMOSg8_000011_000021.mp4,4
974,DyBDhvh9jHw_000164_000174.mp4,7
975,E4Vezh1HO1o_000000_000010.mp4,10
976,EAgJFIgufXI_000028_000038.mp4,0
977,EJuDMoGJn8M_000005_000015.mp4,4
978,EPi76FBjJc8_000121_000131.mp4,4
979,ESs5jopKpxc_000001_000011.mp4,0
980,EWs3dOSJXzA_000214_000224.mp4,1
981,EeFigXK3_MI_000007_000017.mp4,1
982,EhDYw_wyrPY_000042_000052.mp4,9
983,Eq3EhXyLqJ0_000002_000012.mp4,4
984,Ey_byw184qw_000002_000012.mp4,7
985,FEByym0aDrI_000051_000061.mp4,0
986,FKENA9y4d4s_000001_000011.mp4,4
987,FKQCVhR702M_000009_000019.mp4,9
988,FQAIdu-HwtI_000000_000010.mp4,9
989,FR87kY6LHmg_000017_000027.mp4,7
990,FUGtLQcMe-4_000013_000023.mp4,7
991,FWiYSHqMm7Y_000000_000010.mp4,1
992,FY0ZFKs8Fy0_000007_000017.mp4,1
993,FYdDaRG9Cc4_000051_000061.mp4,4
994,FYwqh72Ic20_000022_000032.mp4,4
995,FbhBCDM9E9w_000421_000431.mp4,1
996,FcIyp9N-7Ck_000000_000010.mp4,2
997,Fd57tzwPN5k_000000_000010.mp4,10
998,FivXyqBWoyg_000018_000028.mp4,2
999,FsUXDUgBFS8_000020_000030.mp4,0
1000,FucirQgK-Oc_000066_000076.mp4,2
1001,FxlJqluW-gA_000014_000024.mp4,5
1002,G3qPThwSNoc_000081_000091.mp4,4
1003,G43usII7KiU_000293_000303.mp4,1
1004,GCzGxQ6RcnY_000015_000025.mp4,0
1005,GSAiWe8xKL0_000032_000042.mp4,1
1006,GUApW2TG8zs_000909_000919.mp4,9
1007,GVUbM--I_iU_000120_000130.mp4,4
1008,GYSYkdSj5K8_000019_000029.mp4,4
1009,Gjaw9z_CYfY_000289_000299.mp4,1
1010,GpA33nAtkEo_000001_000011.mp4,4
1011,Grw_LS43ihg_000096_000106.mp4,2
1012,GsdVDgbOLh4_000003_000013.mp4,1
1013,GujkEAOY0AA_000040_000050.mp4,0
1014,Gy0BV-RjiBw_000011_000021.mp4,1
1015,H-OLdhKT2oo_000218_000228.mp4,9
1016,H20b1ec0r3g_000028_000038.mp4,1
1017,H3qRgyhrcqo_000009_000019.mp4,9
1018,HNinF9QWddc_000007_000017.mp4,4
1019,HO-0ZeTnN08_000058_000068.mp4,4
1020,HSoJU6no1fo_000000_000010.mp4,8
1021,HT0yxrYnv_k_000051_000061.mp4,9
1022,HTq0p_3iXRw_000009_000019.mp4,4
1023,HZvjBuwWsr8_000030_000040.mp4,4
1024,H_O02pc9Cw8_000068_000078.mp4,9
1025,Hd81v4yxpAw_000014_000024.mp4,7
1026,HgbKiCUELBs_000399_000409.mp4,4
1027,HhDBAgWCMs0_000000_000010.mp4,4
1028,Hw1E9-x5uu8_000053_000063.mp4,4
1029,I3npaLtFL6I_000004_000014.mp4,1
1030,I5BXqrhiw7g_000013_000023.mp4,1
1031,I70CaSnX0vQ_000054_000064.mp4,0
1032,IAELkYwstM4_000190_000200.mp4,1
1033,IBEchH7JKms_000009_000019.mp4,9
1034,IMMEzgF2e0g_000052_000062.mp4,0
1035,IQfX0eeIiv8_000000_000010.mp4,4
1036,ISRPsvS07sI_000019_000029.mp4,4
1037,I_-0YYbzJJU_000047_000057.mp4,2
1038,IcUuzqme46Y_000062_000072.mp4,2
1039,IiN2YG6Orkc_000111_000121.mp4,5
1040,IqjKO5N9nAs_000000_000010.mp4,5
1041,IrAJv2DsCtk_000009_000019.mp4,7
1042,Isqd8mYJn6M_000013_000023.mp4,4
1043,ItJRL9Y2hHQ_000002_000012.mp4,1
1044,IwXfcgttS20_000037_000047.mp4,0
1045,IxIs0atC35I_000167_000177.mp4,9
1046,JOulu4TmvNk_000000_000010.mp4,1
1047,JQVG_p_oDI8_000011_000021.mp4,9
1048,JV1m9DZUmJs_000046_000056.mp4,7
1049,JX9WYJVi680_000000_000010.mp4,10
1050,JXs__x3tGo0_000013_000023.mp4,5
1051,JXuX8xDrPVs_000000_000010.mp4,9
1052,JqKakdceYmU_000000_000010.mp4,4
1053,K-lxz2kSoR0_000000_000010.mp4,1
1054,K7VW2eYyHcw_000039_000049.mp4,1
1055,KCeBSqi1x1E_000011_000021.mp4,4
1056,KETQeltMZBg_000002_000012.mp4,4
1057,KOYHgN4NYMU_000000_000010.mp4,10
1058,KSFCnXqXmRA_000041_000051.mp4,9
1059,KVF-xjuWZZg_000002_000012.mp4,4
1060,KYWKpBv1apI_000008_000018.mp4,2
1061,KcQOxbfshmE_000009_000019.mp4,1
1062,Kl9UgBEQG3E_000021_000031.mp4,2
1063,KvonC7CY6VI_000005_000015.mp4,4
1064,KwRjcH2xZdo_000068_000078.mp4,9
1065,L-MtnzakiIA_000008_000018.mp4,9
1066,L0r_sJsR9ww_000030_000040.mp4,4
1067,L19hfrGgkxs_000001_000011.mp4,4
1068,L5aBWPqrnCs_000003_000013.mp4,5
1069,LC0dI6J6IlA_000010_000020.mp4,4
1070,LC1cQ5dFg2Y_000021_000031.mp4,9
1071,LQZjMgAwQxI_000109_000119.mp4,1
1072,LU50xWy3o60_000041_000051.mp4,9
1073,LgjEfSTg50k_000006_000016.mp4,1
1074,Lk_Xe9yQ8Zc_000014_000024.mp4,1
1075,LojlxlNC5IU_000296_000306.mp4,4
1076,Lw225HTWhuM_000003_000013.mp4,0
1077,Lwz8CX3N2C0_000000_000010.mp4,8
1078,M00FISg57Ec_000014_000024.mp4,4
1079,MDMH5W2j3Tw_000008_000018.mp4,0
1080,MFP5imYvHmY_000052_000062.mp4,1
1081,MKGmDDq_C0c_000019_000029.mp4,0
1082,MWRVyciWef4_000001_000011.mp4,1
1083,MZIpd78qBGE_000117_000127.mp4,4
1084,Mks-DNcwc-s_000024_000034.mp4,4
1085,MvHcpB-3-cA_000021_000031.mp4,7
1086,MyavbMKoqNA_000000_000010.mp4,9
1087,N1RcySbYXN8_000003_000013.mp4,9
1088,N9jYJ25Zap0_000002_000012.mp4,5
1089,NDOKw0KlIcI_000011_000021.mp4,4
1090,NEJFHItDbXA_000001_000011.mp4,1
1091,NJM2k6XbAK0_000089_000099.mp4,1
1092,NM2oru9ft2I_000001_000011.mp4,4
1093,NN510OXeRwc_000001_000011.mp4,4
1094,NRaN_1IQdnI_000001_000011.mp4,9
1095,NcEETLZz35E_000116_000126.mp4,0
1096,NdbtnO3VILg_000005_000015.mp4,1
1097,Ned99tk16ls_000006_000016.mp4,7
1098,NgiGbTeHqfw_000027_000037.mp4,4
1099,Nj7LArSJPZQ_000001_000011.mp4,0
1100,NoJNgS0Bx8o_000109_000119.mp4,0
1101,NsmaI-OUdJ0_000008_000018.mp4,1
1102,Nt8pkiqiHIk_000054_000064.mp4,2
1103,NuUpZQVgMOA_000000_000010.mp4,0
1104,Nv9CwkWigKY_000061_000071.mp4,5
1105,O0KdFjRqRNM_000021_000031.mp4,4
1106,O0yHrEHOR68_000002_000012.mp4,4
1107,O290zq880LA_000002_000012.mp4,4
1108,O8iJ4dPV0q4_000002_000012.mp4,1
1109,OEwUf21_XwA_000003_000013.mp4,9
1110,OM4FiQVq5y8_000006_000016.mp4,4
1111,OM91b_pl5NM_000025_000035.mp4,1
1112,OT3GQZ1rIGE_000006_000016.mp4,5
1113,OWm3IiTjbK0_000016_000026.mp4,9
1114,O_t-FIK9yNo_000031_000041.mp4,4
1115,OmStc__WJtE_000000_000010.mp4,1
1116,OoFkVy2Rvt0_000001_000011.mp4,1
1117,Ov8HADeXnDI_000016_000026.mp4,4
1118,P4ENquI7qzk_000012_000022.mp4,1
1119,P6I95SzfzLI_000030_000040.mp4,4
1120,P9AdayTUZig_000000_000010.mp4,4
1121,PAlSTz17byY_000018_000028.mp4,7
1122,PByfVLUtvsE_000011_000021.mp4,1
1123,PGnZ6Ohm1sk_000001_000011.mp4,9
1124,PKq_0TLUO7Y_000031_000041.mp4,3
1125,PRE6Mha3VX8_000001_000011.mp4,2
1126,PSrzEjYgFj4_000043_000053.mp4,1
1127,PXVfiYtZk0Q_000061_000071.mp4,0
1128,Pdgm8yZBPos_000036_000046.mp4,4
1129,Pn8T5y6XfqU_000016_000026.mp4,4
1130,PrO5vkUv-a8_000026_000036.mp4,9
1131,Q-UxaYY1J18_000064_000074.mp4,9
1132,Q2KclqMT4jQ_000021_000031.mp4,9
1133,QE74HHqgo1A_000001_000011.mp4,4
1134,QI4CPm6XAm0_000009_000019.mp4,1
1135,QLoDWO8isZc_000019_000029.mp4,9
1136,QZu-abIoBP0_000122_000132.mp4,9
1137,QbtSdOuIxr0_000008_000018.mp4,7
1138,QeeLq2V6XjI_000008_000018.mp4,1
1139,QfF76l1mJZ8_000022_000032.mp4,1
1140,QhuL4HNebj0_000027_000037.mp4,7
1141,QhvyJiLM-W8_000002_000012.mp4,9
1142,QmbIu01h2ek_000010_000020.mp4,4
1143,Qo_HQpZSZIY_000121_000131.mp4,2
1144,Qryf_NE_YwM_000048_000058.mp4,9
1145,R2FMkWhG_MU_000048_000058.mp4,4
1146,R36VgAhJRWo_000005_000015.mp4,1
1147,RLrTYOA28iE_000020_000030.mp4,1
1148,RO_jbrYkmzo_000043_000053.mp4,4
1149,RTR4SApFrCY_000109_000119.mp4,2
1150,RXbdzqYqeAQ_000227_000237.mp4,4
1151,RcrPalOXQF8_000013_000023.mp4,4
1152,RizztwV6E6k_000028_000038.mp4,2
1153,Rsbq7mgPgXM_000014_000024.mp4,4
1154,RtuhcGN8lkg_000054_000064.mp4,2
1155,Rz-rSDbX6mk_000037_000047.mp4,5
1156,S-u6lb2EIb0_000000_000010.mp4,1
1157,S2hDlh2xG-s_000000_000010.mp4,1
1158,S8x3IDOKYAk_000087_000097.mp4,1
1159,S9QQSJH35Jg_000001_000011.mp4,4
1160,SEnPe2JCWg8_000076_000086.mp4,4
1161,SHIRo031R9w_000172_000182.mp4,4
1162,SHfIF8xXJG8_000004_000014.mp4,5
1163,SPKINprFEeA_000336_000346.mp4,1
1164,SQzErgR3BOM_000000_000010.mp4,5
1165,ScnFXib4IjQ_000002_000012.mp4,1
1166,SgxPcgp3kOQ_000047_000057.mp4,1
1167,SlmULOhVA2E_000020_000030.mp4,4
1168,Slz-GA3DHGc_000041_000051.mp4,9
1169,SnGtwcFlhBY_000001_000011.mp4,9
1170,StkfLjvSFqU_000000_000010.mp4,7
1171,Su1UwqURako_000008_000018.mp4,4
1172,T-whPCBUQ2c_000040_000050.mp4,2
1173,T3MRfQl_eNo_000002_000012.mp4,1
1174,TC7i9TAD5j4_000004_000014.mp4,4
1175,TPibqlZcNVQ_000160_000170.mp4,2
1176,TQs3OaJZwTk_000193_000203.mp4,1
1177,TV6N-yVN3wo_000037_000047.mp4,7
1178,TexvlLuNDPM_000000_000010.mp4,9
1179,TjmgKXFpFj8_000000_000010.mp4,10
1180,TpNR1yWBorQ_000039_000049.mp4,9
1181,Tx6XNmtR17M_000028_000038.mp4,4
1182,TyXGdAxL4DY_000080_000090.mp4,5
1183,U-O7m098qKA_000053_000063.mp4,1
1184,U2naQkfWaTo_000000_000010.mp4,0
1185,U42ox9bC_T8_000004_000014.mp4,5
1186,U7XewSfMF98_000122_000132.mp4,2
1187,UFCfmfKZ0tk_000017_000027.mp4,4
1188,ULf_rX2KB6E_000015_000025.mp4,4
1189,UN3DheHILqc_000000_000010.mp4,7
1190,USPwZSBkLFU_000003_000013.mp4,5
1191,USizVdSYQos_000000_000010.mp4,1
1192,UTClRgPKSNc_000000_000010.mp4,9
1193,UVhkFtgV7Bs_000004_000014.mp4,7
1194,UdhmB9QbFNE_000010_000020.mp4,4
1195,UdrTgRWurIw_000057_000067.mp4,0
1196,UeBF4crY3Uo_000007_000017.mp4,4
1197,UpknkdcGb3k_000451_000461.mp4,1
1198,V5CWM_hH6go_000006_000016.mp4,4
1199,V9V4U5s2P6k_000050_000060.mp4,7
1200,VAewz43cLWs_000019_000029.mp4,7
1201,VB-7P75mxpY_000093_000103.mp4,1
1202,VDZoRR87xCs_000072_000082.mp4,8
1203,VECiaCrnuLc_000013_000023.mp4,5
1204,VOXE7cQZlrs_000004_000014.mp4,4
1205,VpyUwIee5yo_000001_000011.mp4,4
1206,VsEAOIDrBUo_000003_000013.mp4,7
1207,Vtd86i8dC60_000273_000283.mp4,1
1208,W0esevFQlJE_000027_000037.mp4,4
1209,W4PbVDa248A_000000_000010.mp4,1
1210,W59ow7S4Yyg_000015_000025.mp4,1
1211,W9FK2wYfj8I_000000_000010.mp4,8
1212,WLoqebdWeX0_000042_000052.mp4,1
1213,WRTOFmT-0lk_000005_000015.mp4,4
1214,WV5Blld_bGE_000041_000051.mp4,4
1215,WbDOrRWGWy0_000000_000010.mp4,2
1216,Wd-0xYkxM_I_000000_000010.mp4,4
1217,WePWqBlCgUU_000004_000014.mp4,0
1218,WklPqnHBJzY_000027_000037.mp4,1
1219,WnPm4DVvvOM_000009_000019.mp4,9
1220,WvdUnDebomY_000001_000011.mp4,4
1221,WwwHIjsmqSY_000010_000020.mp4,4
1222,WwyJTY56JrQ_000013_000023.mp4,9
1223,WwyL6jzE0wg_000000_000010.mp4,7
1224,X6DiqXyfi88_000003_000013.mp4,0
1225,X8YH9O5sU_Y_000110_000120.mp4,1
1226,XADWpNkmHiQ_000027_000037.mp4,0
1227,XCfYVX-lkz0_000026_000036.mp4,1
1228,XCnSw3lRZ6M_000001_000011.mp4,4
1229,XEACqeabCQs_000032_000042.mp4,9
1230,XIeIbUDA0fM_000003_000013.mp4,4
1231,XLd5Arzoi6Y_000117_000127.mp4,0
1232,XTlv2O8t-8g_000072_000082.mp4,2
1233,XWeYHRU7dgE_000002_000012.mp4,5
1234,XblxoEpFSuo_000104_000114.mp4,0
1235,XbtvKs3Yev8_000047_000057.mp4,4
1236,Xdx0mrErwfM_000013_000023.mp4,4
1237,XgcKfFZc66k_000049_000059.mp4,4
1238,XhdqbD2spVk_000003_000013.mp4,1
1239,Xj8B1Z1nHm8_000004_000014.mp4,4
1240,XwDgxytcdFk_000000_000010.mp4,5
1241,Y2g1AkaoB6I_000065_000075.mp4,9
1242,Y6OUM4ikYdY_000242_000252.mp4,1
1243,YCAfC2VMsEM_000006_000016.mp4,5
1244,YIULCITCaPA_000003_000013.mp4,3
1245,YKOe5922_Ec_000002_000012.mp4,4
